Date,Trap_Type,Trap_Number
9/20/2022,minnow,1394-P
9/20/2022,shrimp,893-G
9/20/2022,minnow,658-P
9/20/2022,minnow,64-P
9/20/2022,minnow,691-P
9/20/2022,minnow,188-P
9/20/2022,minnow,155-P
9/21/2022,minnow,138-P
9/21/2022,minnow,658-P
9/21/2022,minnow,64-P
9/21/2022,minnow,691-P
9/21/2022,minnow,188-P
9/21/2022,minnow,155-P
9/20/2022,minnow,682-P
9/20/2022,minnow,670-P
9/20/2022,shrimp,3192-P
9/20/2022,minnow,1398-P
9/20/2022,minnow,643-P
9/20/2022,minnow,158-P
9/20/2022,minnow,1387-P
9/20/2022,minnow,678-P
9/20/2022,minnow,146-P
9/20/2022,minnow,183-P
9/20/2022,minnow,70-P
9/20/2022,minnow,163-P
9/20/2022,minnow,131-P
9/20/2022,minnow,1383-P
9/20/2022,minnow,175-P
9/20/2022,shrimp,1191-R
9/27/2022,minnow,585-P
9/27/2022,minnow,65-P
9/27/2022,minnow,177-P
9/27/2022,shrimp,879-P
9/27/2022,minnow,1390-P
9/27/2022,minnow,73-P
9/27/2022,shrimp,3192-P
9/27/2022,minnow,1387-P
9/27/2022,minnow,682-P
9/27/2022,minnow,1398-P
9/27/2022,shrimp,3101-P
9/27/2022,shrimp,893-G
9/27/2022,minnow,181-P
9/27/2022,minnow,170-P
9/27/2022,minnow,670-P
9/27/2022,minnow,1381-P
9/27/2022,minnow,684-P
9/27/2022,minnow,1396-P
9/27/2022,minnow,30-P
9/27/2022,minnow,643-P
9/27/2022,minnow,564-P
9/27/2022,minnow,36-P
9/27/2022,minnow,626-P
9/27/2022,minnow,158-P
9/28/2022,minnow,585-P
9/28/2022,minnow,65-P
9/28/2022,minnow,177-P
9/28/2022,shrimp,879-P
9/28/2022,minnow,1390-P
9/28/2022,minnow,73-P
9/28/2022,shrimp,3192-P
9/28/2022,minnow,1387-P
9/28/2022,minnow,682-P
9/28/2022,minnow,1398-P
9/28/2022,shrimp,3101-P
9/28/2022,shrimp,893-G
9/28/2022,minnow,181-P
9/28/2022,minnow,170-P
9/28/2022,minnow,670-P
9/28/2022,minnow,1381-P
9/28/2022,minnow,684-P
9/28/2022,minnow,1396-P
9/28/2022,minnow,30-P
9/28/2022,minnow,643-P
9/28/2022,minnow,564-P
9/28/2022,minnow,36-P
9/28/2022,minnow,626-P
9/28/2022,minnow,158-P
9/27/2022,shrimp,1191-R
9/27/2022,shrimp,1157-R
9/27/2022,shrimp,876-G
9/27/2022,shrimp,1166-R
9/27/2022,shrimp,1379-P
9/28/2022,shrimp,1191-R
9/28/2022,shrimp,1157-R
9/28/2022,shrimp,876-G
9/28/2022,shrimp,1166-R
9/28/2022,shrimp,1379-P
10/6/2022,minnow,29-P
10/6/2022,fukui,3157-P
10/6/2022,minnow,662-P
10/6/2022,fukui,1187-R
10/6/2022,fukui,3079-P
10/6/2022,minnow,166-P
10/6/2022,minnow,1378-P
10/6/2022,fukui,3190-P
10/6/2022,minnow,668-P
10/6/2022,shrimp,3174-P
10/6/2022,shrimp,3085-P
10/6/2022,shrimp,697-P
10/6/2022,fukui,3161-P
10/6/2022,minnow,74-P
10/6/2022,fukui,1169-R
10/6/2022,minnow,180-P
10/6/2022,fukui,3151-P
10/6/2022,minnow,1367-P
10/6/2022,fukui,3172-P
10/6/2022,minnow,1368-P
10/7/2022,minnow,29-P
10/7/2022,fukui,3157-P
10/7/2022,minnow,662-P
10/7/2022,fukui,1187-R
10/7/2022,minnow,189-P
10/7/2022,fukui,3103-P
10/7/2022,minnow,1366-P
10/7/2022,fukui,1189-R
10/7/2022,fukui,3194-P
10/7/2022,minnow,663-P
10/7/2022,fukui,1387-G
10/7/2022,minnow,73-P
10/7/2022,fukui,3153-P
10/7/2022,minnow,130-P
10/7/2022,minnow,180-P
10/7/2022,fukui,3161-P
10/7/2022,minnow,74-P
10/7/2022,fukui,3151-P
10/7/2022,minnow,1368-P
10/7/2022,fukui,1169-R
10/7/2022,minnow,1367-P
10/7/2022,fukui,3172-P
10/7/2022,fukui,3079-P
10/7/2022,minnow,166-P
10/7/2022,minnow,1378-P
10/7/2022,fukui,3078-P
10/7/2022,fukui,3190-P
10/7/2022,minnow,668-P
10/7/2022,minnow,174-P
10/7/2022,fukui,3173-P
10/7/2022,shrimp,3174-P
10/7/2022,shrimp,3085-P
10/7/2022,shrimp,697-P
10/5/2022,minnow,1382-P
10/5/2022,minnow,132-P
10/5/2022,minnow,70-P
10/5/2022,minnow,674-P
10/5/2022,minnow,85-P
10/5/2022,minnow,192-P
10/5/2022,minnow,1383-P
10/5/2022,minnow,1394-P
10/5/2022,minnow,131-P
10/5/2022,minnow,183-P
10/5/2022,minnow,175-P
10/5/2022,minnow,65-P
10/5/2022,minnow,585-P
10/5/2022,minnow,1390-P
10/5/2022,minnow,146-P
10/6/2022,minnow,1382-P
10/6/2022,minnow,132-P
10/6/2022,minnow,70-P
10/6/2022,minnow,674-P
10/6/2022,minnow,85-P
10/6/2022,minnow,192-P
10/6/2022,minnow,1383-P
10/6/2022,minnow,1394-P
10/6/2022,minnow,131-P
10/6/2022,minnow,183-P
10/6/2022,minnow,175-P
10/6/2022,minnow,65-P
10/6/2022,minnow,585-P
10/6/2022,minnow,1390-P
10/6/2022,minnow,146-P
10/6/2022,shrimp,3100-P
10/6/2022,shrimp,1151-R
10/6/2022,shrimp,3102-P
10/7/2022,shrimp,3100-P
10/7/2022,shrimp,1151-R
10/7/2022,shrimp,3102-P
10/4/2022,minnow,138-P
10/4/2022,minnow,691-P
10/4/2022,minnow,155-P
10/4/2022,minnow,64-P
10/4/2022,minnow,1387-P
10/4/2022,minnow,188-P
10/4/2022,minnow,692-P
10/4/2022,minnow,632-P
10/4/2022,minnow,169-P
10/4/2022,minnow,145-P
10/4/2022,minnow, 678-P
10/4/2022,minnow,658-P
10/4/2022,minnow,626-P
10/4/2022,minnow,185-P
10/4/2022,minnow,564-P
10/5/2022,minnow,138-P
10/5/2022,minnow,691-P
10/5/2022,minnow,155-P
10/5/2022,minnow,64-P
10/5/2022,minnow,1387-P
10/5/2022,minnow,188-P
10/5/2022,minnow,692-P
10/5/2022,minnow,632-P
10/5/2022,minnow,169-P
10/5/2022,minnow,145-P
10/5/2022,minnow, 678-P
10/5/2022,minnow,658-P
10/5/2022,minnow,626-P
10/5/2022,minnow,185-P
10/5/2022,minnow,564-P
10/6/2022,minnow,138-P
10/6/2022,minnow,691-P
10/6/2022,minnow,155-P
10/6/2022,minnow,64-P
10/6/2022,minnow,1387-P
10/6/2022,minnow,188-P
10/6/2022,minnow,692-P
10/6/2022,minnow,632-P
10/6/2022,minnow,169-P
10/6/2022,minnow,145-P
10/6/2022,minnow, 678-P
10/6/2022,minnow,658-P
10/6/2022,minnow,626-P
10/6/2022,minnow,185-P
10/6/2022,minnow,564-P
10/7/2022,minnow,138-P
10/7/2022,minnow,691-P
10/7/2022,minnow,155-P
10/7/2022,minnow,64-P
10/7/2022,minnow,1387-P
10/7/2022,minnow,188-P
10/7/2022,minnow,692-P
10/7/2022,minnow,632-P
10/7/2022,minnow,169-P
10/7/2022,minnow,145-P
10/7/2022,minnow, 678-P
10/7/2022,minnow,658-P
10/7/2022,minnow,626-P
10/7/2022,minnow,185-P
10/7/2022,minnow,564-P
10/4/2022,shrimp,1166-R
10/4/2022,shrimp,3101-P
10/4/2022,shrimp,893-G
10/4/2022,shrimp,3192-P
10/4/2022,shrimp,876-G
10/4/2022,shrimp,1157-R
10/4/2022,shrimp,3090-P
10/4/2022,shrimp,879-G
10/5/2022,shrimp,1166-R
10/5/2022,shrimp,3101-P
10/5/2022,shrimp,893-G
10/5/2022,shrimp,3192-P
10/5/2022,shrimp,876-G
10/5/2022,shrimp,1157-R
10/5/2022,shrimp,3090-P
10/5/2022,shrimp,879-G
10/6/2022,shrimp,1166-R
10/6/2022,shrimp,3101-P
10/6/2022,shrimp,893-G
10/6/2022,shrimp,3192-P
10/6/2022,shrimp,876-G
10/6/2022,shrimp,1157-R
10/6/2022,shrimp,3090-P
10/6/2022,shrimp,879-G
10/7/2022,shrimp,1166-R
10/7/2022,shrimp,3101-P
10/7/2022,shrimp,1157-R
10/7/2022,shrimp,879-G
10/4/2022,minnow,674-P
10/4/2022,fukui,1108-Y
10/4/2022,minnow,1382-P
10/4/2022,fukui,1141-B
10/4/2022,minnow,132-P
10/4/2022,fukui,1122-B
10/4/2022,minnow,1398-P
10/4/2022,fukui,102-Y
10/4/2022,minnow,128-P
10/4/2022,fukui,1200-Y
10/4/2022,minnow,150-P
10/4/2022,fukui,581-P
10/4/2022,minnow,170-P
10/4/2022,fukui,172-Y
10/4/2022,minnow,73-P
10/4/2022,fukui,1174-Y
10/4/2022,minnow,36-P
10/4/2022,fukui,1167-Y
10/5/2022,minnow,1398-P
10/5/2022,fukui,102-Y
10/5/2022,minnow,128-P
10/5/2022,fukui,1200-Y
10/5/2022,minnow,150-P
10/5/2022,fukui,581-P
10/4/2022,minnow,684-P
10/4/2022,fukui,1173-Y
10/4/2022,minnow,1381-P
10/4/2022,fukui,111-Y
10/4/2022,minnow,177-P
10/4/2022,shrimp,1369-P
10/4/2022,minnow,30-P
10/4/2022,fukui,160-Y
10/4/2022,minnow,181-P
10/4/2022,shrimp,1191-R
10/4/2022,minnow,682-P
10/4/2022,minnow,670-P
10/4/2022,shrimp,1379-P
10/4/2022,fukui,20-P
10/4/2022,minnow,1396-P
10/4/2022,fukui,117-Y
10/4/2022,minnow,158-P
10/4/2022,minnow,643-P
10/5/2022,minnow,684-P
10/5/2022,fukui,1173-Y
10/5/2022,minnow,1381-P
10/5/2022,fukui,111-Y
10/5/2022,minnow,177-P
10/5/2022,shrimp,1369-P
10/5/2022,minnow,30-P
10/5/2022,fukui,160-Y
10/5/2022,minnow,181-P
10/5/2022,shrimp,1191-R
10/5/2022,minnow,682-P
10/5/2022,minnow,670-P
10/5/2022,shrimp,1379-P
10/5/2022,fukui,20-P
10/5/2022,minnow,1396-P
10/5/2022,fukui,117-Y
10/5/2022,minnow,158-P
10/5/2022,minnow,643-P
10/6/2022,minnow,684-P
10/6/2022,minnow,1381-P
10/6/2022,minnow,177-P
10/6/2022,shrimp,1369-P
10/6/2022,minnow,30-P
10/6/2022,minnow,181-P
10/6/2022,shrimp,1191-R
10/6/2022,minnow,682-P
10/6/2022,minnow,670-P
10/6/2022,shrimp,1379-P
10/6/2022,minnow,1396-P
10/6/2022,minnow,158-P
10/6/2022,minnow,643-P
10/7/2022,minnow,684-P
10/7/2022,minnow,1381-P
10/7/2022,shrimp,1191-R
10/7/2022,minnow,670-P
10/7/2022,minnow,177-P
10/7/2022,minnow,30-P
10/7/2022,minnow,181-P
10/7/2022,minnow,682-P
10/7/2022,shrimp,1379-P
10/7/2022,minnow,1396-P
10/7/2022,minnow,158-P
10/7/2022,minnow,643-P
10/18/2022,shrimp,3100-P
10/18/2022,shrimp,893-P
10/18/2022,shrimp,1157-R
10/18/2022,shrimp,1166-R
10/18/2022,shrimp,1379-P
10/18/2022,shrimp,879-G
10/18/2022,shrimp,3085-P
10/18/2022,shrimp,3102-P
10/18/2022,shrimp,1151-R
10/18/2022,shrimp,1191-R
10/19/2022,shrimp,3085-P
10/19/2022,shrimp,3102-P
10/19/2022,shrimp,1151-R
10/19/2022,shrimp,1191-R
10/20/2022,shrimp,3085-P
10/20/2022,shrimp,3102-P
10/20/2022,shrimp,1151-R
10/20/2022,shrimp,1191-R
10/21/2022,shrimp,3085-P
10/21/2022,shrimp,3102-P
10/21/2022,shrimp,1151-R
10/21/2022,shrimp,1191-R
11/4/2022,shrimp,876-G
11/4/2022,shrimp,3174-R
11/4/2022,shrimp,1151-R
11/4/2022,shrimp,697-P
11/4/2022,shrimp,1166-R
11/4/2022,shrimp,3100-P
11/3/2022,minnow,169-P
11/3/2022,fukui,3079-P
11/3/2022,minnow,626-P
11/3/2022,fukui,1189-R
11/3/2022,minnow,663-P
11/3/2022,fukui,3161-P
11/3/2022,minnow,73-P
11/3/2022,fukui,3078-P
11/3/2022,fukui,3190-P
11/3/2022,minnow,145-P
11/3/2022,fukui,1187-R
11/3/2022,minnow,678-P
11/3/2022,fukui,3157-P
11/3/2022,minnow,188-P
11/3/2022,minnow,174-P
11/3/2022,fukui,3151-P
11/3/2022,minnow,692-P
11/3/2022,fukui,3153-P
11/3/2022,minnow,691-P
11/3/2022,fukui,3173-P
11/3/2022,minnow,177-P
11/3/2022,fukui,1387-G
11/3/2022,fukui,1169-R
11/3/2022,minnow,670-P
11/3/2022,minnow,185-P
11/3/2022,fukui,3103-P
11/3/2022,fukui,3172-P
11/3/2022,minnow,1366-P
11/3/2022,minnow,130-P
11/3/2022,fukui,3194-P
11/3/2022,shrimp,3090-P
11/3/2022,shrimp,3101-P
11/4/2022,minnow,169-P
11/4/2022,fukui,3079-P
11/4/2022,minnow,626-P
11/4/2022,fukui,1189-R
11/4/2022,minnow,663-P
11/4/2022,fukui,3161-P
11/4/2022,minnow,73-P
11/4/2022,fukui,3078-P
11/4/2022,fukui,3190-P
11/4/2022,minnow,145-P
11/4/2022,fukui,1187-R
11/4/2022,minnow,678-P
11/4/2022,fukui,3157-P
11/4/2022,minnow,188-P
11/4/2022,minnow,174-P
11/4/2022,fukui,3151-P
11/4/2022,minnow,692-P
11/4/2022,fukui,3153-P
11/4/2022,minnow,691-P
11/4/2022,fukui,3173-P
11/4/2022,minnow,177-P
11/4/2022,fukui,1387-G
11/4/2022,fukui,1169-R
11/4/2022,minnow,670-P
11/4/2022,minnow,185-P
11/4/2022,fukui,3103-P
11/4/2022,fukui,3172-P
11/4/2022,minnow,1366-P
11/4/2022,minnow,130-P
11/4/2022,fukui,3194-P
11/4/2022,shrimp,3090-P
11/4/2022,shrimp,3101-P
11/3/2022,minnow,1378-P
11/3/2022,minnow,658-P
11/3/2022,minnow,1367-P
11/3/2022,minnow,1368-P
11/3/2022,minnow,29-P
11/3/2022,minnow,668-P
11/3/2022,minnow,662-P
11/3/2022,minnow,643-P
11/3/2022,minnow,166-P
11/3/2022,minnow,684-P
11/3/2022,minnow,74-P
11/3/2022,minnow,189-P
11/3/2022,minnow,564-P
11/3/2022,minnow,180-P
11/3/2022,minnow,158-P
11/3/2022,shrimp,3192-P
11/3/2022,shrimp,1157-R
11/3/2022,shrimp,1379-P
11/4/2022,minnow,1367-P
11/4/2022,minnow,29-P
11/4/2022,minnow,668-P
11/4/2022,minnow,1368-P
11/4/2022,minnow,1378-P
11/4/2022,minnow,658-P
11/4/2022,minnow,662-P
11/4/2022,minnow,643-P
11/4/2022,minnow,684-P
11/4/2022,minnow,166-P
11/4/2022,minnow,74-P
11/4/2022,minnow,189-P
11/4/2022,minnow,564-P
11/4/2022,minnow,180-P
11/4/2022,minnow,158-P
11/4/2022,shrimp,3192-P
11/4/2022,shrimp,1157-R
11/4/2022,shrimp,1379-P
4/25/2023,fukui,172-Y
4/25/2023,minnow,643-P
4/25/2023,fukui,1141-B
4/25/2023,minnow,1381-P
4/25/2023,fukui,111-Y
4/25/2023,minnow,128-P
4/25/2023,fukui,62-P
4/25/2023,minnow,692-P
4/25/2023,fukui,1197-Y
4/25/2023,minnow,30-P
4/25/2023,fukui,1139-B
4/25/2023,minnow,185-P
4/25/2023,fukui,102-Y
4/25/2023,minnow,29-P
4/25/2023,fukui,23-P
4/25/2023,minnow,1383-P
4/25/2023,fukui,609-P
4/25/2023,minnow,691-P
4/25/2023,fukui,1173-P
4/25/2023,minnow,1382-P
4/25/2023,fukui,116-Y
4/25/2023,minnow,1396-P
4/25/2023,fukui,1144-B
4/25/2023,minnow,682-P
4/25/2023,fukui,117-Y
4/25/2023,minnow,115-P
4/25/2023,fukui,1108-Y
4/25/2023,minnow,626-P
4/25/2023,fukui,603-P
4/25/2023,minnow,No Tag
4/26/2023,fukui,172-Y
4/26/2023,minnow,643-P
4/26/2023,fukui,1141-B
4/26/2023,minnow,1381-P
4/26/2023,fukui,111-Y
4/26/2023,minnow,128-P
4/26/2023,fukui,62-P
4/26/2023,minnow,692-P
4/26/2023,fukui,1197-Y
4/26/2023,minnow,30-P
4/26/2023,fukui,1139-B
4/26/2023,minnow,185-P
4/26/2023,fukui,102-Y
4/26/2023,minnow,29-P
4/26/2023,fukui,23-P
4/26/2023,minnow,1383-P
4/26/2023,fukui,609-P
4/26/2023,minnow,691-P
4/26/2023,fukui,1173-P
4/26/2023,minnow,1382-P
4/26/2023,fukui,116-Y
4/26/2023,minnow,1396-P
4/26/2023,fukui,1144-B
4/26/2023,minnow,682-P
4/26/2023,fukui,117-Y
4/26/2023,minnow,115-P
4/26/2023,fukui,1108-Y
4/26/2023,minnow,626-P
4/26/2023,fukui,603-P
4/26/2023,minnow,No Tag
4/25/2023,shrimp,2457
4/25/2023,shrimp,2484
4/26/2023,shrimp,2457
4/26/2023,shrimp,2484
4/27/2023,shrimp,2457
4/27/2023,shrimp,2484
4/25/2023,minnow,163-P
4/25/2023,fukui,1139-Y
4/25/2023,minnow,174-P
4/25/2023,fukui,1135-B
4/25/2023,minnow,1390-P
4/25/2023,fukui,1126-B
4/25/2023,minnow,1398-P
4/25/2023,fukui,1129-B
4/25/2023,minnow,132-P
4/25/2023,fukui,128-Y
4/25/2023,minnow,169-P
4/25/2023,fukui,1167-Y
4/25/2023,minnow,150-P
4/25/2023,fukui,1192-Y
4/25/2023,minnow,170-P
4/25/2023,fukui,127-Y
4/25/2023,minnow,70-P
4/25/2023,fukui,21-P
4/25/2023,minnow,65-P
4/25/2023,fukui,1122-B
4/25/2023,minnow,183-P
4/25/2023,fukui,638-P
4/25/2023,minnow,1394-P
4/25/2023,fukui,1128-B
4/25/2023,minnow,670-P
4/25/2023,fukui,1132-B
4/25/2023,minnow,145-P
4/25/2023,fukui,1174-Y
4/25/2023,minnow,585-P
4/25/2023,fukui,1176-Y
4/26/2023,minnow,163-P
4/26/2023,fukui,1139-Y
4/26/2023,minnow,174-P
4/26/2023,fukui,1135-B
4/26/2023,minnow,1390-P
4/26/2023,fukui,1126-B
4/26/2023,minnow,1398-P
4/26/2023,fukui,1129-B
4/26/2023,minnow,132-P
4/26/2023,fukui,128-Y
4/26/2023,minnow,169-P
4/26/2023,fukui,1167-Y
4/26/2023,minnow,150-P
4/26/2023,fukui,1192-Y
4/26/2023,minnow,170-P
4/26/2023,fukui,127-Y
4/26/2023,minnow,70-P
4/26/2023,fukui,21-P
4/26/2023,minnow,65-P
4/26/2023,fukui,1122-B
4/26/2023,minnow,183-P
4/26/2023,fukui,638-P
4/26/2023,minnow,1394-P
4/26/2023,fukui,1128-B
4/26/2023,minnow,670-P
4/26/2023,fukui,1132-B
4/26/2023,minnow,145-P
4/26/2023,fukui,1174-Y
4/26/2023,minnow,585-P
4/26/2023,fukui,1176-Y
4/25/2023,shrimp,2487
4/25/2023,shrimp,1828
4/26/2023,shrimp,2487
4/26/2023,shrimp,1828
4/27/2023,shrimp,2487
4/27/2023,shrimp,1828
4/25/2023,minnow,131-P
4/25/2023,fukui,3103-P
4/25/2023,minnow,1387
4/25/2023,fukui,3190-P
4/25/2023,minnow,684-P
4/25/2023,fukui,1393-G
4/25/2023,minnow,658-P
4/25/2023,fukui,3078-P
4/25/2023,fukui,3194-P
4/25/2023,minnow,662-P
4/25/2023,fukui,1387-G
4/25/2023,minnow,130-P
4/25/2023,fukui,3161-P
4/25/2023,minnow,175-P
4/25/2023,minnow,74-P
4/25/2023,fukui,505-G
4/25/2023,minnow,564-P
4/25/2023,fukui,3173-P
4/25/2023,minnow,189-P
4/25/2023,fukui,1169-R
4/25/2023,minnow,678-P
4/25/2023,fukui,1398-G
4/25/2023,fukui,1367-P
4/25/2023,minnow,3114-P
4/25/2023,minnow,1396-G
4/25/2023,fukui,180-P
4/25/2023,fukui,1368-P
4/25/2023,minnow,3079-P
4/25/2023,minnow,1374-P
4/25/2023,fukui,166-P
4/26/2023,minnow,131-P
4/26/2023,fukui,3103-P
4/26/2023,minnow,1387
4/26/2023,fukui,3190-P
4/26/2023,minnow,684-P
4/26/2023,fukui,1393-G
4/26/2023,minnow,658-P
4/26/2023,fukui,3078-P
4/26/2023,fukui,3194-P
4/26/2023,minnow,662-P
4/26/2023,fukui,1387-G
4/26/2023,minnow,130-P
4/26/2023,fukui,3161-P
4/26/2023,minnow,175-P
4/26/2023,minnow,74-P
4/26/2023,fukui,505-G
4/26/2023,minnow,564-P
4/26/2023,fukui,3173-P
4/26/2023,minnow,189-P
4/26/2023,fukui,1169-R
4/26/2023,minnow,678-P
4/26/2023,fukui,1398-G
4/26/2023,fukui,1367-P
4/26/2023,minnow,3114-P
4/26/2023,minnow,1396-G
4/26/2023,fukui,180-P
4/26/2023,fukui,1368-P
4/26/2023,minnow,3079-P
4/26/2023,minnow,1374-P
4/26/2023,fukui,166-P
4/27/2023,minnow,131-P
4/27/2023,fukui,3103-P
4/27/2023,minnow,1387
4/27/2023,fukui,3190-P
4/27/2023,minnow,684-P
4/27/2023,fukui,1393-G
4/27/2023,minnow,658-P
4/27/2023,fukui,3078-P
4/27/2023,fukui,3194-P
4/27/2023,minnow,662-P
4/27/2023,fukui,1387-G
4/27/2023,minnow,130-P
4/27/2023,fukui,3161-P
4/27/2023,minnow,175-P
4/27/2023,minnow,74-P
4/27/2023,fukui,505-G
4/27/2023,minnow,564-P
4/27/2023,fukui,3173-P
4/27/2023,minnow,189-P
4/27/2023,fukui,1169-R
4/27/2023,minnow,678-P
4/27/2023,fukui,1398-G
4/27/2023,fukui,1367-P
4/27/2023,minnow,3114-P
4/27/2023,minnow,1396-G
4/27/2023,fukui,180-P
4/27/2023,fukui,1368-P
4/27/2023,minnow,3079-P
4/27/2023,minnow,1374-P
4/27/2023,fukui,166-P
4/28/2023,minnow,131-P
4/28/2023,fukui,3103-P
4/28/2023,minnow,1387
4/28/2023,fukui,3190-P
4/28/2023,minnow,684-P
4/28/2023,fukui,1393-G
4/28/2023,minnow,658-P
4/28/2023,fukui,3078-P
4/28/2023,fukui,3194-P
4/28/2023,minnow,662-P
4/28/2023,fukui,1387-G
4/28/2023,minnow,130-P
4/28/2023,fukui,3161-P
4/28/2023,minnow,175-P
4/28/2023,minnow,74-P
4/28/2023,fukui,505-G
4/28/2023,minnow,564-P
4/28/2023,fukui,3173-P
4/28/2023,minnow,189-P
4/28/2023,fukui,1169-R
4/28/2023,minnow,678-P
4/28/2023,fukui,1398-G
4/28/2023,fukui,1367-P
4/28/2023,minnow,3114-P
4/28/2023,minnow,1396-G
4/28/2023,fukui,180-P
4/28/2023,fukui,1368-P
4/28/2023,minnow,3079-P
4/28/2023,minnow,1374-P
4/28/2023,fukui,166-P
4/25/2023,shrimp,821
4/25/2023,shrimp,2486
4/26/2023,shrimp,821
4/26/2023,shrimp,2486
4/27/2023,shrimp,821
4/27/2023,shrimp,2486
4/28/2023,shrimp,821
4/28/2023,shrimp,2486
4/27/2023,minnow,632-P
4/27/2023,fukui,581-P
4/27/2023,minnow,64-P
4/27/2023,fukui,1179-Y
4/27/2023,minnow,36-P
4/27/2023,fukui,1121-B
4/27/2023,shrimp,2076
4/27/2023,minnow,1366-P
4/27/2023,fukui,1198-R
4/27/2023,minnow,73-P
4/27/2023,minnow,188-P
4/27/2023,fukui,1187-R
4/27/2023,fukui,3149-P
4/27/2023,minnow,138-P
4/27/2023,fukui,3088-P
4/27/2023,minnow,1378-P
4/27/2023,minnow,663-P
4/27/2023,fukui,3158-P
4/27/2023,shrimp,2468
4/27/2023,fukui,20-P
4/27/2023,minnow,85-P
4/27/2023,fukui,1200-Y
4/28/2023,minnow,632-P
4/28/2023,fukui,581-P
4/28/2023,minnow,64-P
4/28/2023,fukui,1179-Y
4/28/2023,minnow,36-P
4/28/2023,fukui,1121-B
4/28/2023,shrimp,2076
4/28/2023,minnow,1366-P
4/28/2023,fukui,1198-R
4/28/2023,minnow,73-P
4/28/2023,minnow,188-P
4/28/2023,fukui,1187-R
4/28/2023,fukui,3149-P
4/28/2023,minnow,138-P
4/28/2023,fukui,3088-P
4/28/2023,minnow,1378-P
4/28/2023,minnow,663-P
4/28/2023,fukui,3158-P
4/28/2023,shrimp,2468
4/28/2023,fukui,20-P
4/28/2023,minnow,85-P
4/28/2023,fukui,1200-Y
5/9/2023,minnow,1378-P
5/9/2023,fukui,116-Y
5/9/2023,minnow,678-P
5/9/2023,fukui,1198-Y
5/9/2023,minnow,684-P
5/9/2023,fukui,1129-B
5/9/2023,minnow,180-P
5/9/2023,fukui,21-P
5/9/2023,minnow,189-P
5/9/2023,fukui,1141-B
5/9/2023,minnow,662-P
5/9/2023,fukui,172-Y
5/9/2023,minnow,658-P
5/9/2023,fukui,1126-B
5/9/2023,minnow,1387-P
5/9/2023,fukui,102-Y
5/9/2023,minnow,73-P
5/9/2023,fukui,1139-Y
5/9/2023,minnow,74-P
5/9/2023,fukui,1108-Y
5/9/2023,minnow,1367-P
5/9/2023,fukui,1132-B
5/9/2023,minnow,138-P
5/9/2023,fukui,3158-P
5/9/2023,minnow,1366-P
5/9/2023,fukui,127-Y
5/9/2023,minnow,64-P
5/9/2023,fukui,23-P
5/9/2023,minnow,188-P
5/9/2023,fukui,1139-B
5/10/2023,minnow,1378-P
5/10/2023,fukui,116-Y
5/10/2023,minnow,678-P
5/10/2023,fukui,1198-Y
5/10/2023,minnow,684-P
5/10/2023,fukui,1129-B
5/10/2023,minnow,180-P
5/10/2023,fukui,21-P
5/10/2023,minnow,189-P
5/10/2023,fukui,1141-B
5/10/2023,minnow,662-P
5/10/2023,fukui,172-Y
5/10/2023,minnow,658-P
5/10/2023,fukui,1126-B
5/10/2023,minnow,1387-P
5/10/2023,fukui,102-Y
5/10/2023,minnow,73-P
5/10/2023,fukui,1139-Y
5/10/2023,minnow,74-P
5/10/2023,fukui,1108-Y
5/10/2023,minnow,1367-P
5/10/2023,fukui,1132-B
5/10/2023,minnow,138-P
5/10/2023,fukui,3158-P
5/10/2023,minnow,1366-P
5/10/2023,fukui,127-Y
5/10/2023,minnow,64-P
5/10/2023,fukui,23-P
5/10/2023,minnow,188-P
5/10/2023,fukui,1139-B
5/11/2023,minnow,1378-P
5/11/2023,fukui,116-Y
5/11/2023,minnow,678-P
5/11/2023,fukui,1198-Y
5/11/2023,minnow,684-P
5/11/2023,fukui,1129-B
5/11/2023,minnow,180-P
5/11/2023,fukui,21-P
5/11/2023,minnow,189-P
5/11/2023,fukui,1141-B
5/11/2023,minnow,662-P
5/11/2023,fukui,172-Y
5/11/2023,minnow,658-P
5/11/2023,fukui,1126-B
5/11/2023,minnow,1387-P
5/11/2023,fukui,102-Y
5/11/2023,minnow,73-P
5/11/2023,fukui,1139-Y
5/11/2023,minnow,74-P
5/11/2023,fukui,1108-Y
5/11/2023,minnow,1367-P
5/11/2023,fukui,1132-B
5/11/2023,minnow,138-P
5/11/2023,fukui,3158-P
5/11/2023,minnow,1366-P
5/11/2023,fukui,127-Y
5/11/2023,minnow,64-P
5/11/2023,fukui,23-P
5/11/2023,minnow,188-P
5/11/2023,fukui,1139-B
5/9/2023,shrimp,2486
5/9/2023,shrimp,2457
5/10/2023,shrimp,2486
5/10/2023,shrimp,2457
5/11/2023,shrimp,2486
5/11/2023,shrimp,2457
5/9/2023,minnow,564-P
5/9/2023,fukui,1387-G
5/9/2023,minnow,166-P
5/9/2023,fukui,3194-P
5/9/2023,minnow,663-P
5/9/2023,fukui,3078-P
5/9/2023,minnow,160-Y
5/9/2023,fukui,1374-P
5/9/2023,minnow,1398-P
5/9/2023,fukui,1398
5/9/2023,minnow,585-P
5/9/2023,fukui,3088-P
5/9/2023,minnow,85-P
5/9/2023,fukui,1393
5/9/2023,minnow,175-P
5/9/2023,fukui,3114-P
5/9/2023,minnow,130-P
5/9/2023,fukui,505
