Assessment_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,141-Y,C.DC.06,Mackerel,48.972976,-122.732562,9/8/2021,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,1192-B,C.DC.07,Mackerel,48.973038,-122.732754,9/8/2021,0,0,0,34,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,1193-Y,C.DC.08,Mackerel,48.973137,-122.732941,9/8/2021,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,665-P,C.DC.09,Mackerel,48.973243,-122.733175,9/8/2021,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,133-Y,C.DC.10,Mackerel,48.973324,-122.733318,9/8/2021,2,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,Changed male to female via WSG confirmation - CB 12/29/2021,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,1063-B,C.DC.11,Mackerel,48.973439,-122.733444,9/8/2021,0,0,0,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,1358-G,C.DC.12,Mackerel,48.973525,-122.733689,9/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,1347-G,C.DC.13,Mackerel,48.9736154,-122.7338746,9/8/2021,0,0,0,41,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,1194-Y,C.DC.14,Mackerel,48.973679,-122.734071,9/8/2021,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,1199-B,C.DC.15,Mackerel,48.97374,-122.734239,9/8/2021,0,0,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,690-P,C.DC.16,Mackerel,48.97378,-122.734431,9/8/2021,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,1151-Y,C.DC.17,Mackerel,48.973815,-122.73462,9/8/2021,0,0,0,8,6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,1080-Y,C.DC.18,Mackerel,48.97379,-122.734804,9/8/2021,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Minnow,175-Y,C.DC.19,Mackerel,48.973824,-122.735038,9/8/2021,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,11:45,12:00,13:33,14:10,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,Dakota Creek,Core,Whatcom,37,Fukui,N/A,C.DC.20,Mackerel,48.973802,-122.735215,9/8/2021,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1487-R,C.CC.01,Mackerel,48.961808,-122.73338,9/8/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,131-P,C.CC.02,Mackerel,48.961802,-122.73354,9/8/2021,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1407-R,C.CC.03,Mackerel,48.961783,-122.733663,9/8/2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,166-P,C.CC.04,Mackerel,48.961789,-122.733751,9/8/2021,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,176-Y,C.CC.05,Mackerel,48.961772,-122.733889,9/8/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1190-B,C.CC.06,Mackerel,48.96175,-122.733996,9/8/2021,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,187-Y,C.CC.07,Mackerel,48.961745,-122.734063,9/8/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1484-R,C.CC.08,Mackerel,48.961748,-122.73419,9/8/2021,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1408-R,C.CC.09,Mackerel,48.961643,-122.734267,9/8/2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1149-B,C.CC.10,Mackerel,48.961576,-122.734304,9/8/2021,0,0,0,41,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1452-R,C.CC.11,Mackerel,48.961523,-122.734306,9/8/2021,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1154-Y,C.CC.12,Mackerel,48.961479,-122.734304,9/8/2021,0,0,0,16,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1156-Y,C.CC.13,Mackerel,48.961416,-122.734294,9/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,170-Y,C.CC.14,Mackerel,48.961341,-122.734253,9/8/2021,0,0,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1356-G,C.CC.15,Mackerel,48.961294,-122.734209,9/8/2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,389-R,C.CC.16,Mackerel,48.961238,-122.734148,9/8/2021,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,119-Y,C.CC.17,Mackerel,48.96118,-122.734102,9/8/2021,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,585-P,C.CC.18,Mackerel,48.961106,-122.734088,9/8/2021,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1188-Y,C.CC.19,Mackerel,48.96105,-122.734018,9/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1370-P,C.CC.20,Mackerel,48.960983,-122.733974,9/8/2021,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,PAMA-2,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,581-P,C.CC.21,Mackerel,48.960922,-122.733929,9/8/2021,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,129-P,C.CC.22,Mackerel,48.960865,-122.733894,9/8/2021,0,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,123-Y,C.CC.23,Mackerel,48.96081,-122.733876,9/8/2021,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1109-B,C.CC.24,Mackerel,48.96075,-122.73385,9/8/2021,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,1143-B,C.CC.25,Mackerel,48.960696,-122.733839,9/8/2021,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1119-B,C.CC.26,Mackerel,48.960636,-122.733843,9/8/2021,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELFS-1,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,366-R,C.CC.27,Mackerel,48.960566,-122.733845,9/8/2021,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PAMA-2,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1393-G,C.CC.28,Mackerel,48.960497,-122.733794,9/8/2021,0,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Fukui,148-Y,C.CC.29,Mackerel,48.960443,-122.733788,9/8/2021,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,12:35,12:55,14:27,14:56,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,California Creek,Core,Whatcom,60,Minnow,1084-Y,C.CC.30,Mackerel,48.96035,-122.733825,9/8/2021,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,1399-G,C.P.01,Mackerel,48.988989,-122.755793,9/9/2021,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,1316-G,C.P.02,Mackerel,48.989081,-122.755697,9/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,667-P,C.P.03,Mackerel,48.989148,-122.755547,9/9/2021,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,1187-Y,C.P.04,Mackerel,48.989186,-122.755448,9/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,1079-Y,C.P.05,Mackerel,48.989014,-122.755339,9/9/2021,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,1195-Y,C.P.06,Mackerel,48.988945,-122.755304,9/9/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,1424-R,C.P.07,Mackerel,48.98891,-122.755218,9/9/2021,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,PAMA-1,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,23-P,C.P.08,Mackerel,48.98893,-122.75506,9/9/2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,1189-Y,C.P.09,Mackerel,48.988736,-122.75504,9/9/2021,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,134-P,C.P.10,Mackerel,48.988674,-122.754934,9/9/2021,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,1342-G,C.P.11,Mackerel,48.988587,-122.754802,9/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,1138-Y,C.P.12,Mackerel,48.988684,-122.75473,9/9/2021,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Fukui,1190-Y,C.P.13,Mackerel,48.988711,-122.754834,9/9/2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,,,
Removal,9/7/2021,9/9/2021,10:33,10:57,11:54,12:32,Sunny,"NWSC: Allie Simpson, Antonio Jones, Jonathan Hallenbeck, Leah Robison",San Juan Islands,Drayton Harbor,N/A,North,Core; Pillars,Whatcom,60,Minnow,160-P,C.P.14,Mackerel,48.988765,-122.754956,9/9/2021,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,-,WDFW,,,,,,,,,,,
