Date,Trap_Type,Trap_Number
10/6/22,Minnow,682-P
10/6/22,Minnow,670-P
10/6/22,Shrimp,1379-P
10/6/22,Minnow,1396-P
10/6/22,Minnow,158-P
10/6/22,Minnow,643-P
10/7/22,Minnow,684-P
10/7/22,Minnow,1381-P
10/7/22,Shrimp,1191-R
10/7/22,Minnow,670-P
10/7/22,Minnow,177-P
10/7/22,Minnow,30-P
10/7/22,Minnow,181-P
10/7/22,Minnow,682-P
10/7/22,Shrimp,1379-P
10/7/22,Minnow,1396-P
10/7/22,Minnow,158-P
10/7/22,Minnow,643-P
10/18/22,Shrimp,3100-P
10/18/22,Shrimp,893-P
10/18/22,Shrimp,1157-R
10/18/22,Shrimp,1166-R
10/18/22,Shrimp,1379-P
10/18/22,Shrimp,879-G
10/18/22,Shrimp,3085-P
10/18/22,Shrimp,3102-P
10/18/22,Shrimp,1151-R
10/18/22,Shrimp,1191-R
10/19/22,Shrimp,3085-P
10/19/22,Shrimp,3102-P
10/19/22,Shrimp,1151-R
10/19/22,Shrimp,1191-R
10/20/22,Shrimp,3085-P
10/20/22,Shrimp,3102-P
10/20/22,Shrimp,1151-R
10/20/22,Shrimp,1191-R
10/21/22,Shrimp,3085-P
10/21/22,Shrimp,3102-P
10/21/22,Shrimp,1151-R
10/21/22,Shrimp,1191-R
11/4/22,Shrimp,876-G
11/4/22,Shrimp,3174-R
11/4/22,Shrimp,1151-R
11/4/22,Shrimp,697-P
11/4/22,Shrimp,1166-R
11/4/22,Shrimp,3100-P
11/3/22,Minnow,169-P
11/3/22,Fukui,3079-P
11/3/22,Minnow,626-P
11/3/22,Fukui,1189-R
11/3/22,Minnow,663-P
11/3/22,Fukui,3161-P
11/3/22,Minnow,73-P
11/3/22,Fukui,3078-P
11/3/22,Fukui,3190-P
11/3/22,Minnow,145-P
11/3/22,Fukui,1187-R
11/3/22,Minnow,678-P
11/3/22,Fukui,3157-P
11/3/22,Minnow,188-P
11/3/22,Minnow,174-P
11/3/22,Fukui,3151-P
11/3/22,Minnow,692-P
11/3/22,Fukui,3153-P
11/3/22,Minnow,691-P
11/3/22,Fukui,3173-P
11/3/22,Minnow,177-P
11/3/22,Fukui,1387-G
11/3/22,Fukui,1169-R
11/3/22,Minnow,670-P
11/3/22,Minnow,185-P
11/3/22,Fukui,3103-P
11/3/22,Fukui,3172-P
11/3/22,Minnow,1366-P
11/3/22,Minnow,130-P
11/3/22,Fukui,3194-P
11/3/22,Shrimp,3090-P
11/3/22,Shrimp,3101-P
11/4/22,Minnow,169-P
11/4/22,Fukui,3079-P
11/4/22,Minnow,626-P
11/4/22,Fukui,1189-R
11/4/22,Minnow,663-P
11/4/22,Fukui,3161-P
11/4/22,Minnow,73-P
11/4/22,Fukui,3078-P
11/4/22,Fukui,3190-P
11/4/22,Minnow,145-P
11/4/22,Fukui,1187-R
11/4/22,Minnow,678-P
11/4/22,Fukui,3157-P
11/4/22,Minnow,188-P
11/4/22,Minnow,174-P
11/4/22,Fukui,3151-P
11/4/22,Minnow,692-P
11/4/22,Fukui,3153-P
11/4/22,Minnow,691-P
11/4/22,Fukui,3173-P
11/4/22,Minnow,177-P
11/4/22,Fukui,1387-G
11/4/22,Fukui,1169-R
11/4/22,Minnow,670-P
11/4/22,Minnow,185-P
11/4/22,Fukui,3103-P
11/4/22,Fukui,3172-P
11/4/22,Minnow,1366-P
11/4/22,Minnow,130-P
11/4/22,Fukui,3194-P
11/4/22,Shrimp,3090-P
11/4/22,Shrimp,3101-P
11/3/22,Minnow,1378-P
11/3/22,Minnow,658-P
11/3/22,Minnow,1367-P
11/3/22,Minnow,1368-P
11/3/22,Minnow,29-P
11/3/22,Minnow,668-P
11/3/22,Minnow,662-P
11/3/22,Minnow,643-P
11/3/22,Minnow,166-P
11/3/22,Minnow,684-P
11/3/22,Minnow,74-P
11/3/22,Minnow,189-P
11/3/22,Minnow,564-P
11/3/22,Minnow,180-P
11/3/22,Minnow,158-P
11/3/22,Shrimp,3192-P
11/3/22,Shrimp,1157-R
11/3/22,Shrimp,1379-P
11/4/22,Minnow,1367-P
11/4/22,Minnow,29-P
11/4/22,Minnow,668-P
11/4/22,Minnow,1368-P
11/4/22,Minnow,1378-P
11/4/22,Minnow,658-P
11/4/22,Minnow,662-P
11/4/22,Minnow,643-P
11/4/22,Minnow,684-P
11/4/22,Minnow,166-P
11/4/22,Minnow,74-P
11/4/22,Minnow,189-P
11/4/22,Minnow,564-P
11/4/22,Minnow,180-P
11/4/22,Minnow,158-P
11/4/22,Shrimp,3192-P
11/4/22,Shrimp,1157-R
11/4/22,Shrimp,1379-P
4/25/23,Fukui,172-Y
4/25/23,Minnow,643-P
4/25/23,Fukui,1141-B
4/25/23,Minnow,1381-P
4/25/23,Fukui,111-Y
4/25/23,Minnow,128-P
4/25/23,Fukui,62-P
4/25/23,Minnow,692-P
4/25/23,Fukui,1197-Y
4/25/23,Minnow,30-P
4/25/23,Fukui,1139-B
4/25/23,Minnow,185-P
4/25/23,Fukui,102-Y
4/25/23,Minnow,29-P
4/25/23,Fukui,23-P
4/25/23,Minnow,1383-P
4/25/23,Fukui,609-P
4/25/23,Minnow,691-P
4/25/23,Fukui,1173-P
4/25/23,Minnow,1382-P
4/25/23,Fukui,116-Y
4/25/23,Minnow,1396-P
4/25/23,Fukui,1144-B
4/25/23,Minnow,682-P
4/25/23,Fukui,117-Y
4/25/23,Minnow,115-P
4/25/23,Fukui,1108-Y
4/25/23,Minnow,626-P
4/25/23,Fukui,603-P
4/25/23,Minnow,No Tag
4/26/23,Fukui,172-Y
4/26/23,Minnow,643-P
4/26/23,Fukui,1141-B
4/26/23,Minnow,1381-P
4/26/23,Fukui,111-Y
4/26/23,Minnow,128-P
4/26/23,Fukui,62-P
4/26/23,Minnow,692-P
4/26/23,Fukui,1197-Y
4/26/23,Minnow,30-P
4/26/23,Fukui,1139-B
4/26/23,Minnow,185-P
4/26/23,Fukui,102-Y
4/26/23,Minnow,29-P
4/26/23,Fukui,23-P
4/26/23,Minnow,1383-P
4/26/23,Fukui,609-P
4/26/23,Minnow,691-P
4/26/23,Fukui,1173-P
4/26/23,Minnow,1382-P
4/26/23,Fukui,116-Y
4/26/23,Minnow,1396-P
4/26/23,Fukui,1144-B
4/26/23,Minnow,682-P
4/26/23,Fukui,117-Y
4/26/23,Minnow,115-P
4/26/23,Fukui,1108-Y
4/26/23,Minnow,626-P
4/26/23,Fukui,603-P
4/26/23,Minnow,No Tag
4/25/23,Shrimp,2457
4/25/23,Shrimp,2484
4/26/23,Shrimp,2457
4/26/23,Shrimp,2484
4/27/23,Shrimp,2457
4/27/23,Shrimp,2484
4/25/23,Minnow,163-P
4/25/23,Fukui,1139-Y
4/25/23,Minnow,174-P
4/25/23,Fukui,1135-B
4/25/23,Minnow,1390-P
4/25/23,Fukui,1126-B
4/25/23,Minnow,1398-P
4/25/23,Fukui,1129-B
4/25/23,Minnow,132-P
4/25/23,Fukui,128-Y
4/25/23,Minnow,169-P
4/25/23,Fukui,1167-Y
4/25/23,Minnow,150-P
4/25/23,Fukui,1192-Y
4/25/23,Minnow,170-P
4/25/23,Fukui,127-Y
4/25/23,Minnow,70-P
4/25/23,Fukui,21-P
4/25/23,Minnow,65-P
4/25/23,Fukui,1122-B
4/25/23,Minnow,183-P
4/25/23,Fukui,638-P
4/25/23,Minnow,1394-P
4/25/23,Fukui,1128-B
4/25/23,Minnow,670-P
4/25/23,Fukui,1132-B
4/25/23,Minnow,145-P
4/25/23,Fukui,1174-Y
4/25/23,Minnow,585-P
4/25/23,Fukui,1176-Y
4/26/23,Minnow,163-P
4/26/23,Fukui,1139-Y
4/26/23,Minnow,174-P
4/26/23,Fukui,1135-B
4/26/23,Minnow,1390-P
4/26/23,Fukui,1126-B
4/26/23,Minnow,1398-P
4/26/23,Fukui,1129-B
4/26/23,Minnow,132-P
4/26/23,Fukui,128-Y
4/26/23,Minnow,169-P
4/26/23,Fukui,1167-Y
4/26/23,Minnow,150-P
4/26/23,Fukui,1192-Y
4/26/23,Minnow,170-P
4/26/23,Fukui,127-Y
4/26/23,Minnow,70-P
4/26/23,Fukui,21-P
4/26/23,Minnow,65-P
4/26/23,Fukui,1122-B
4/26/23,Minnow,183-P
4/26/23,Fukui,638-P
4/26/23,Minnow,1394-P
4/26/23,Fukui,1128-B
4/26/23,Minnow,670-P
4/26/23,Fukui,1132-B
4/26/23,Minnow,145-P
4/26/23,Fukui,1174-Y
4/26/23,Minnow,585-P
4/26/23,Fukui,1176-Y
4/25/23,Shrimp,2487
4/25/23,Shrimp,1828
4/26/23,Shrimp,2487
4/26/23,Shrimp,1828
4/27/23,Shrimp,2487
4/27/23,Shrimp,1828
4/25/23,Minnow,131-P
4/25/23,Fukui,3103-P
4/25/23,Minnow,1387
4/25/23,Fukui,3190-P
4/25/23,Minnow,684-P
4/25/23,Fukui,1393-G
4/25/23,Minnow,658-P
4/25/23,Fukui,3078-P
4/25/23,Fukui,3194-P
4/25/23,Minnow,662-P
4/25/23,Fukui,1387-G
4/25/23,Minnow,130-P
4/25/23,Fukui,3161-P
4/25/23,Minnow,175-P
4/25/23,Minnow,74-P
4/25/23,Fukui,505-G
4/25/23,Minnow,564-P
4/25/23,Fukui,3173-P
4/25/23,Minnow,189-P
4/25/23,Fukui,1169-R
4/25/23,Minnow,678-P
4/25/23,Fukui,1398-G
4/25/23,Fukui,1367-P
4/25/23,Minnow,3114-P
4/25/23,Minnow,1396-G
4/25/23,Fukui,180-P
4/25/23,Fukui,1368-P
4/25/23,Minnow,3079-P
4/25/23,Minnow,1374-P
4/25/23,Fukui,166-P
4/26/23,Minnow,131-P
4/26/23,Fukui,3103-P
4/26/23,Minnow,1387
4/26/23,Fukui,3190-P
4/26/23,Minnow,684-P
4/26/23,Fukui,1393-G
4/26/23,Minnow,658-P
4/26/23,Fukui,3078-P
4/26/23,Fukui,3194-P
4/26/23,Minnow,662-P
4/26/23,Fukui,1387-G
4/26/23,Minnow,130-P
4/26/23,Fukui,3161-P
4/26/23,Minnow,175-P
4/26/23,Minnow,74-P
4/26/23,Fukui,505-G
4/26/23,Minnow,564-P
4/26/23,Fukui,3173-P
4/26/23,Minnow,189-P
4/26/23,Fukui,1169-R
4/26/23,Minnow,678-P
4/26/23,Fukui,1398-G
4/26/23,Fukui,1367-P
4/26/23,Minnow,3114-P
4/26/23,Minnow,1396-G
4/26/23,Fukui,180-P
4/26/23,Fukui,1368-P
4/26/23,Minnow,3079-P
4/26/23,Minnow,1374-P
4/26/23,Fukui,166-P
4/27/23,Minnow,131-P
4/27/23,Fukui,3103-P
4/27/23,Minnow,1387
4/27/23,Fukui,3190-P
4/27/23,Minnow,684-P
4/27/23,Fukui,1393-G
4/27/23,Minnow,658-P
4/27/23,Fukui,3078-P
4/27/23,Fukui,3194-P
4/27/23,Minnow,662-P
4/27/23,Fukui,1387-G
4/27/23,Minnow,130-P
4/27/23,Fukui,3161-P
4/27/23,Minnow,175-P
4/27/23,Minnow,74-P
4/27/23,Fukui,505-G
4/27/23,Minnow,564-P
4/27/23,Fukui,3173-P
4/27/23,Minnow,189-P
4/27/23,Fukui,1169-R
4/27/23,Minnow,678-P
4/27/23,Fukui,1398-G
4/27/23,Fukui,1367-P
4/27/23,Minnow,3114-P
4/27/23,Minnow,1396-G
4/27/23,Fukui,180-P
4/27/23,Fukui,1368-P
4/27/23,Minnow,3079-P
4/27/23,Minnow,1374-P
4/27/23,Fukui,166-P
4/28/23,Minnow,131-P
4/28/23,Fukui,3103-P
4/28/23,Minnow,1387
4/28/23,Fukui,3190-P
4/28/23,Minnow,684-P
4/28/23,Fukui,1393-G
4/28/23,Minnow,658-P
4/28/23,Fukui,3078-P
4/28/23,Fukui,3194-P
4/28/23,Minnow,662-P
4/28/23,Fukui,1387-G
4/28/23,Minnow,130-P
4/28/23,Fukui,3161-P
4/28/23,Minnow,175-P
4/28/23,Minnow,74-P
4/28/23,Fukui,505-G
4/28/23,Minnow,564-P
4/28/23,Fukui,3173-P
4/28/23,Minnow,189-P
4/28/23,Fukui,1169-R
4/28/23,Minnow,678-P
4/28/23,Fukui,1398-G
4/28/23,Fukui,1367-P
4/28/23,Minnow,3114-P
4/28/23,Minnow,1396-G
4/28/23,Fukui,180-P
4/28/23,Fukui,1368-P
4/28/23,Minnow,3079-P
4/28/23,Minnow,1374-P
4/28/23,Fukui,166-P
4/25/23,Shrimp,821
4/25/23,Shrimp,2486
4/26/23,Shrimp,821
4/26/23,Shrimp,2486
4/27/23,Shrimp,821
4/27/23,Shrimp,2486
4/28/23,Shrimp,821
4/28/23,Shrimp,2486
4/27/23,Minnow,632-P
4/27/23,Fukui,581-P
4/27/23,Minnow,64-P
4/27/23,Fukui,1179-Y
4/27/23,Minnow,36-P
4/27/23,Fukui,1121-B
4/27/23,Shrimp,2076
4/27/23,Minnow,1366-P
4/27/23,Fukui,1198-R
4/27/23,Minnow,73-P
4/27/23,Minnow,188-P
4/27/23,Fukui,1187-R
4/27/23,Fukui,3149-P
4/27/23,Minnow,138-P
4/27/23,Fukui,3088-P
4/27/23,Minnow,1378-P
4/27/23,Minnow,663-P
4/27/23,Fukui,3158-P
4/27/23,Shrimp,2468
4/27/23,Fukui,20-P
4/27/23,Minnow,85-P
4/27/23,Fukui,1200-Y
4/28/23,Minnow,632-P
4/28/23,Fukui,581-P
4/28/23,Minnow,64-P
4/28/23,Fukui,1179-Y
4/28/23,Minnow,36-P
4/28/23,Fukui,1121-B
4/28/23,Shrimp,2076
4/28/23,Minnow,1366-P
4/28/23,Fukui,1198-R
4/28/23,Minnow,73-P
4/28/23,Minnow,188-P
4/28/23,Fukui,1187-R
4/28/23,Fukui,3149-P
4/28/23,Minnow,138-P
4/28/23,Fukui,3088-P
4/28/23,Minnow,1378-P
4/28/23,Minnow,663-P
4/28/23,Fukui,3158-P
4/28/23,Shrimp,2468
4/28/23,Fukui,20-P
4/28/23,Minnow,85-P
4/28/23,Fukui,1200-Y
5/9/23,Minnow,1378-P
5/9/23,Fukui,116-Y
5/9/23,Minnow,678-P
5/9/23,Fukui,1198-Y
5/9/23,Minnow,684-P
5/9/23,Fukui,1129-B
5/9/23,Minnow,180-P
5/9/23,Fukui,21-P
5/9/23,Minnow,189-P
5/9/23,Fukui,1141-B
5/9/23,Minnow,662-P
5/9/23,Fukui,172-Y
5/9/23,Minnow,658-P
5/9/23,Fukui,1126-B
5/9/23,Minnow,1387-P
5/9/23,Fukui,102-Y
5/9/23,Minnow,73-P
5/9/23,Fukui,1139-Y
5/9/23,Minnow,74-P
5/9/23,Fukui,1108-Y
5/9/23,Minnow,1367-P
5/9/23,Fukui,1132-B
5/9/23,Minnow,138-P
5/9/23,Fukui,3158-P
5/9/23,Minnow,1366-P
5/9/23,Fukui,127-Y
5/9/23,Minnow,64-P
5/9/23,Fukui,23-P
5/9/23,Minnow,188-P
5/9/23,Fukui,1139-B
5/10/23,Minnow,1378-P
5/10/23,Fukui,116-Y
5/10/23,Minnow,678-P
5/10/23,Fukui,1198-Y
5/10/23,Minnow,684-P
5/10/23,Fukui,1129-B
5/10/23,Minnow,180-P
5/10/23,Fukui,21-P
5/10/23,Minnow,189-P
5/10/23,Fukui,1141-B
5/10/23,Minnow,662-P
5/10/23,Fukui,172-Y
5/10/23,Minnow,658-P
5/10/23,Fukui,1126-B
5/10/23,Minnow,1387-P
5/10/23,Fukui,102-Y
5/10/23,Minnow,73-P
5/10/23,Fukui,1139-Y
5/10/23,Minnow,74-P
5/10/23,Fukui,1108-Y
5/10/23,Minnow,1367-P
5/10/23,Fukui,1132-B
5/10/23,Minnow,138-P
5/10/23,Fukui,3158-P
5/10/23,Minnow,1366-P
5/10/23,Fukui,127-Y
5/10/23,Minnow,64-P
5/10/23,Fukui,23-P
5/10/23,Minnow,188-P
5/10/23,Fukui,1139-B
5/11/23,Minnow,1378-P
5/11/23,Fukui,116-Y
5/11/23,Minnow,678-P
5/11/23,Fukui,1198-Y
5/11/23,Minnow,684-P
5/11/23,Fukui,1129-B
5/11/23,Minnow,180-P
5/11/23,Fukui,21-P
5/11/23,Minnow,189-P
5/11/23,Fukui,1141-B
5/11/23,Minnow,662-P
5/11/23,Fukui,172-Y
5/11/23,Minnow,658-P
5/11/23,Fukui,1126-B
5/11/23,Minnow,1387-P
5/11/23,Fukui,102-Y
5/11/23,Minnow,73-P
5/11/23,Fukui,1139-Y
5/11/23,Minnow,74-P
5/11/23,Fukui,1108-Y
5/11/23,Minnow,1367-P
5/11/23,Fukui,1132-B
5/11/23,Minnow,138-P
5/11/23,Fukui,3158-P
5/11/23,Minnow,1366-P
5/11/23,Fukui,127-Y
5/11/23,Minnow,64-P
5/11/23,Fukui,23-P
5/11/23,Minnow,188-P
5/11/23,Fukui,1139-B
5/9/23,Shrimp,2486
5/9/23,Shrimp,2457
5/10/23,Shrimp,2486
5/10/23,Shrimp,2457
5/11/23,Shrimp,2486
5/11/23,Shrimp,2457
5/9/23,Minnow,564-P
5/9/23,Fukui,1387-G
5/9/23,Minnow,166-P
5/9/23,Fukui,3194-P
5/9/23,Minnow,663-P
5/9/23,Fukui,3078-P
5/9/23,Minnow,160-Y
5/9/23,Fukui,1374-P
5/9/23,Minnow,1398-P
5/9/23,Fukui,1398
5/9/23,Minnow,585-P
5/9/23,Fukui,3088-P
5/9/23,Minnow,85-P
5/9/23,Fukui,1393
5/9/23,Minnow,175-P
5/9/23,Fukui,3114-P
5/9/23,Minnow,130-P
5/9/23,Fukui,505
5/9/23,Minnow,1396-P
5/9/23,Fukui,3173-P
5/9/23,Minnow,692-P
5/9/23,Fukui,20-P
5/9/23,Minnow,155-P
5/9/23,Fukui,1179-Y
5/9/23,Minnow,626-P
5/9/23,Fukui,5811-P
5/9/23,Minnow,1381-P
5/9/23,Fukui,3079-P
5/9/23,Minnow,682-P
5/9/23,Fukui,117-Y
5/9/23,Minnow,668-P
5/9/23,Fukui,1167-Y
5/9/23,Minnow,177-P
5/9/23,Fukui,1121-B
5/9/23,Minnow,146-P
5/9/23,Fukui,1135-B
5/9/23,Minnow,630-P
5/9/23,Fukui,62-P
5/9/23,Minnow,674-P
5/9/23,Fukui,1174-Y
5/9/23,Minnow,643-P
5/9/23,Fukui,120-Y
5/9/23,Minnow,128-P
5/9/23,Fukui,3161-P
5/9/23,Minnow,1382-P
5/9/23,Fukui,1169-R
5/9/23,Minnow,30-P
5/9/23,Fukui,128-Y
5/10/23,Minnow,1396-P
5/10/23,Fukui,3173-P
5/10/23,Minnow,692-P
5/10/23,Fukui,20-P
5/10/23,Minnow,155-P
5/10/23,Fukui,1179-Y
5/10/23,Minnow,626-P
5/10/23,Fukui,5811-P
5/10/23,Minnow,1381-P
5/10/23,Fukui,3079-P
5/10/23,Minnow,682-P
5/10/23,Fukui,117-Y
5/10/23,Minnow,668-P
5/10/23,Fukui,1167-Y
5/10/23,Minnow,177-P
5/10/23,Fukui,1121-B
5/10/23,Minnow,146-P
5/10/23,Fukui,1135-B
5/10/23,Minnow,630-P
5/10/23,Fukui,62-P
5/10/23,Minnow,674-P
5/10/23,Fukui,1174-Y
5/10/23,Minnow,643-P
5/10/23,Fukui,120-Y
5/10/23,Minnow,128-P
5/11/23,Fukui,3161-P
5/11/23,Minnow,1382-P
5/11/23,Fukui,1169-R
5/11/23,Minnow,30-P
5/11/23,Fukui,128-Y
5/11/23,Minnow,1396-P
5/11/23,Fukui,3173-P
5/11/23,Minnow,692-P
5/11/23,Fukui,20-P
5/11/23,Minnow,155-P
5/11/23,Fukui,1179-Y
5/11/23,Minnow,626-P
5/11/23,Fukui,5811-P
5/11/23,Minnow,1381-P
5/11/23,Fukui,3079-P
5/11/23,Minnow,682-P
5/11/23,Fukui,117-Y
5/11/23,Minnow,668-P
5/11/23,Fukui,1167-Y
5/11/23,Minnow,177-P
5/11/23,Fukui,1121-B
5/11/23,Minnow,146-P
5/11/23,Fukui,1135-B
5/11/23,Minnow,630-P
5/11/23,Fukui,62-P
5/11/23,Minnow,674-P
5/11/23,Fukui,1174-Y
5/11/23,Minnow,643-P
5/11/23,Fukui,120-Y
5/11/23,Minnow,128-P
5/11/23,Fukui,3161-P
5/11/23,Minnow,1382-P
5/11/23,Fukui,1169-R
5/11/23,Minnow,30-P
5/11/23,Fukui,128-Y
5/9/23,Shrimp,2487
5/9/23,Shrimp,2468
5/10/23,Shrimp,2487
5/10/23,Shrimp,2468
5/10/23,Shrimp,821
5/10/23,Shrimp,1828
5/11/23,Shrimp,2487
5/11/23,Shrimp,2468
5/11/23,Shrimp,821
5/11/23,Shrimp,1828
5/12/23,Shrimp,2487
5/12/23,Shrimp,2468
5/12/23,Shrimp,821
5/12/23,Shrimp,1828
5/12/23,Shrimp,2457
5/12/23,Shrimp,2486
5/10/23,Minnow,65-P
5/10/23,Fukui,3157-P
5/10/23,Minnow,150-P
5/10/23,Fukui,3172-P
5/10/23,Minnow,670-P
5/10/23,Fukui,111-Y
5/10/23,Minnow,691-P
5/10/23,Fukui,609-P
5/10/23,Fukui,1197-Y
5/10/23,Minnow,70-P
5/10/23,Fukui,1144-B
5/10/23,Minnow,170-P
5/10/23,Fukui,1128-B
5/10/23,Minnow,132-P
5/10/23,Fukui,603-P
5/10/23,Minnow,185-P
5/10/23,Minnow,1383-P
5/10/23,Fukui,3153-P
5/10/23,Minnow,145-P
5/10/23,Fukui,1189-Y
5/10/23,Minnow,163-P
5/10/23,Fukui,3151-P
5/10/23,Fukui,174-P
5/10/23,Minnow,1386
5/10/23,Minnow,907
5/10/23,Fukui,1390-P
5/10/23,Fukui,29-P
5/10/23,Minnow,1122-B
5/10/23,Minnow,992
5/10/23,Fukui,169-P
5/11/23,Minnow,65-P
5/11/23,Fukui,3157-P
5/11/23,Minnow,150-P
5/11/23,Fukui,3172-P
5/11/23,Minnow,670-P
5/11/23,Fukui,111-Y
5/11/23,Minnow,691-P
5/11/23,Fukui,609-P
5/11/23,Fukui,1197-Y
5/11/23,Minnow,70-P
5/11/23,Fukui,1144-B
5/11/23,Minnow,170-P
5/11/23,Fukui,1128-B
5/11/23,Minnow,132-P
5/11/23,Fukui,603-P
5/11/23,Minnow,185-P
5/11/23,Minnow,1383-P
5/11/23,Fukui,3153-P
5/11/23,Minnow,145-P
5/11/23,Fukui,1189-Y
5/11/23,Minnow,163-P
5/11/23,Fukui,3151-P
5/11/23,Fukui,174-P
5/11/23,Minnow,1386
5/11/23,Minnow,907
5/11/23,Fukui,1390-P
5/11/23,Fukui,29-P
5/11/23,Minnow,1122-B
5/11/23,Minnow,992
5/11/23,Fukui,169-P
5/12/23,Minnow,65-P
5/12/23,Fukui,3157-P
5/12/23,Minnow,150-P
5/12/23,Fukui,3172-P
5/12/23,Minnow,670
5/12/23,Fukui,111-Y
5/12/23,Minnow,691-P
5/12/23,Fukui,609-P
5/12/23,Fukui,1197-Y
5/12/23,Minnow,70-P
5/12/23,Fukui,1144-B
5/12/23,Minnow,170-P
5/12/23,Fukui,1128-B
5/12/23,Minnow,132-P
5/12/23,Fukui,603-P
5/12/23,Minnow,185-P
5/12/23,Minnow,1383-P
5/12/23,Fukui,3153-P
5/12/23,Minnow,145-P
5/12/23,Fukui,1189-Y
5/12/23,Minnow,163
5/12/23,Fukui,3151-P
5/12/23,Fukui,174-P
5/12/23,Minnow,1386
5/12/23,Minnow,907
5/12/23,Fukui,1390-P
5/12/23,Fukui,29-P
5/12/23,Minnow,1122-B
5/12/23,Minnow,992
5/12/23,Fukui,169-P
5/10/23,Shrimp,2076
5/10/23,Shrimp,2484
5/11/23,Shrimp,2076
5/11/23,Shrimp,2484
5/12/23,Shrimp,2076
5/12/23,Shrimp,2484
5/9/23,Minnow,131-P
5/9/23,Fukui,1173-Y
5/9/23,Minnow,632-P
5/9/23,Fukui,1176-Y
5/9/23,Minnow,36-P
5/9/23,Fukui,638-P
5/9/23,Minnow,3192-P
5/9/23,Fukui,1396
5/9/23,Minnow,309-P
5/9/23,Fukui,3103-P
5/9/23,Minnow,3085-P
5/9/23,Fukui,4139-P
5/9/23,Minnow,1368-P
5/9/23,Fukui,1198-R
5/9/23,Minnow,192-P
5/9/23,Fukui,3190-P
5/9/23,Minnow,158-P
5/9/23,Fukui,1187-R
5/19/23,Shrimp,2468
5/19/23,Shrimp,821
5/18/23,Fukui,3151-P
5/18/23,Minnow,170-P
5/18/23,Fukui,3172
5/18/23,Minnow,163
5/18/23,Minnow,132-P
5/18/23,Fukui,3149-P
5/18/23,Minnow,145-P
5/18/23,Fukui,1189-R
5/18/23,Fukui,3153-P
5/18/23,Minnow,1383-P
5/18/23,Shrimp,2076
5/19/23,Fukui,3151-P
5/19/23,Minnow,170-P
5/19/23,Fukui,3172
5/19/23,Minnow,163
5/19/23,Minnow,132-P
5/19/23,Fukui,3149-P
5/19/23,Minnow,145-P
5/19/23,Fukui,1189-R
5/19/23,Fukui,3153-P
5/19/23,Minnow,1383-P
5/19/23,Shrimp,2076
5/18/23,Minnow,1387-P
5/18/23,Fukui,1398
5/18/23,Minnow,174-R
5/18/23,Fukui,1387-G
5/18/23,Minnow,1378-P
5/18/23,Fukui,3157-P
5/18/23,Minnow,70-P
5/18/23,Fukui,3114-P
5/18/23,Minnow,643-P
5/18/23,Fukui,505
5/18/23,Shrimp,2487
5/18/23,Shrimp,2457
5/19/23,Minnow,1387-P
5/19/23,Fukui,1398
5/19/23,Minnow,174-R
5/19/23,Fukui,1387-G
5/19/23,Minnow,1378-P
5/19/23,Fukui,3157-P
5/19/23,Minnow,70-P
5/19/23,Fukui,3114-P
5/19/23,Minnow,643-P
5/19/23,Fukui,505
5/19/23,Shrimp,2487
5/19/23,Shrimp,2457
5/23/23,Minnow,163-P
5/23/23,Fukui,117-Y
5/23/23,Minnow,132-P
5/23/23,Fukui,1144-B
5/23/23,Minnow,678-P
5/23/23,Fukui,609-P
5/23/23,Minnow,3085-P
5/23/23,Fukui,111-Y
5/23/23,Minnow,145-P
5/23/23,Fukui,172-Y
5/23/23,Minnow,668-P
5/23/23,Fukui,638-P
5/23/23,Minnow,643-P
5/23/23,Fukui,1197-Y
5/23/23,Minnow,1387-P
5/23/23,Fukui,571-P
5/23/23,Minnow,130-P
5/23/23,Fukui,1122-B
5/23/23,Minnow,146-P
5/23/23,Fukui,1128-B
5/23/23,Minnow,1378-P
5/23/23,Fukui,1139-Y
5/23/23,Minnow,174-P
5/23/23,Fukui,1176-Y
5/23/23,Minnow,70-P
5/23/23,Fukui,1126-B
5/23/23,Minnow,1383-P
5/23/23,Fukui,603-P
5/23/23,Minnow,170-P
5/23/23,Fukui,127-Y
5/24/23,Minnow,163-P
5/24/23,Fukui,117-Y
5/24/23,Minnow,132-P
5/24/23,Fukui,1144-B
5/24/23,Minnow,678-P
5/24/23,Fukui,609-P
5/24/23,Minnow,3085-P
5/24/23,Fukui,111-Y
5/24/23,Minnow,145-P
5/24/23,Fukui,172-Y
5/24/23,Minnow,668-P
5/24/23,Fukui,638-P
5/24/23,Minnow,643-P
5/24/23,Fukui,1197-Y
5/24/23,Minnow,1387-P
5/24/23,Fukui,571-P
5/24/23,Minnow,130-P
5/24/23,Fukui,1122-B
5/24/23,Minnow,146-P
5/24/23,Fukui,1128-B
5/24/23,Minnow,1378-P
5/24/23,Fukui,1139-Y
5/24/23,Minnow,174-P
5/24/23,Fukui,1176-Y
5/24/23,Minnow,70-P
5/24/23,Fukui,1126-B
5/24/23,Minnow,1383-P
5/24/23,Fukui,603-P
5/24/23,Minnow,170-P
5/24/23,Fukui,127-Y
5/25/23,Minnow,163-P
5/25/23,Fukui,117-Y
5/25/23,Minnow,132-P
5/25/23,Fukui,1144-B
5/25/23,Minnow,678-P
5/25/23,Fukui,609-P
5/25/23,Minnow,3085-P
5/25/23,Fukui,111-Y
